,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
0,5982,Carlos Alberto,Tevez,37,Argentina,173 cm,75 kg,False,50,Manchester City,34,28,2408,Attacker,,False,6,19,9,,,11,,,,,,,,,,,,,,,,,3,0,0,,,,,,2012/2013
1,7042,Jem,Karacan,32,Turkey,178 cm,67 kg,False,53,Reading,21,21,1608,Midfielder,,False,0,10,6,,,1,,,,,,,,,,,,,,,,,2,0,0,,,,,,2012/2013
2,17504,Adam,Buxton,29,England,185 cm,81 kg,False,61,Wigan,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
3,17537,Curtis,Obeng,31,England,173 cm,67 kg,False,76,Swansea,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
4,18015,Elliott,Ward,36,England,185 cm,83 kg,False,71,Norwich,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
5,18605,Nick,Arnold,30,England,180 cm,82 kg,False,53,Reading,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
6,18879,Andrew,Surman,35,England,178 cm,73 kg,False,71,Norwich,4,4,273,Midfielder,,False,0,3,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
7,19203,Ashley,Cole,41,England,176 cm,66 kg,False,49,Chelsea,31,31,2790,Defender,,False,0,0,3,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,,2012/2013
8,19289,Michael,Dawson,38,England,189 cm,79 kg,False,47,Tottenham,27,23,2009,Defender,,False,4,2,10,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,,2012/2013
9,19325,Nathan,Dyer,34,England,165 cm,60 kg,False,76,Swansea,37,25,2308,Midfielder,,False,12,10,13,,,3,,,,,,,,,,,,,,,,,4,1,0,,,,,,2012/2013
10,19488,Danny,Graham,36,England,185 cm,88 kg,False,746,Sunderland,13,11,940,Attacker,,False,2,5,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2012/2013
