,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
0,5982,Carlos Alberto,Tevez,37,Argentina,173 cm,75 kg,False,48,West Ham,26,19,1753,Attacker,,False,7,9,11,,,7,,,,,,,,,,,,,,,,,4,0,0,,,,,,2006/2007
1,18032,Jon,Stead,38,England,191 cm,76 kg,False,62,Sheffield Utd,14,12,1062,Attacker,,False,2,5,3,,,5,,,,,,,,,,,,,,,,,2,0,0,,,,,,2006/2007
2,18241,Mark,Yeates,36,Republic of Ireland,175 cm,66 kg,False,46,Leicester,9,9,0,Midfielder,,False,0,0,0,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
3,19289,Michael,Dawson,38,England,189 cm,79 kg,False,47,Tottenham,37,37,3283,Defender,,False,0,2,0,,,1,,,,,,,,,,,,,,,,,6,0,0,,,,,,2006/2007
4,19448,Paul,Gallagher,37,Scotland,183 cm,79 kg,False,67,Blackburn,16,2,328,Midfielder,,False,14,2,19,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
5,19488,Danny,Graham,36,England,185 cm,88 kg,False,70,Middlesbrough,1,0,10,Attacker,,False,1,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
6,19879,James,Vaughan,33,England,180 cm,79 kg,False,45,Everton,14,7,651,Attacker,,False,7,6,10,,,4,,,,,,,,,,,,,,,,,5,0,0,,,,,,2006/2007
7,20165,Anthony Randolph,Warner,45,Trinidad and Tobago,193 cm,86 kg,False,36,Fulham,0,0,0,Goalkeeper,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
8,20462,Anthony,McMahon,35,England,180 cm,71 kg,False,70,Middlesbrough,0,0,0,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
9,20511,Billy,Clarke,34,Republic of Ireland,170 cm,64 kg,False,57,Ipswich,27,27,0,Attacker,,False,0,0,0,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
10,25444,Jaroslav,Drobný,42,Czech Republic,192 cm,90 kg,False,36,Fulham,0,0,0,Goalkeeper,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
11,44499,Ahmed Hossam Hussein,Abdelhamid,30,Egypt,188 cm,83 kg,False,47,Tottenham,12,7,651,Attacker,,False,5,2,8,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,,2006/2007
12,117093,Jerzy,Dudek,40,Poland,188 cm,83 kg,False,40,Liverpool,2,2,180,Goalkeeper,,False,0,0,30,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
13,118634,Elliot Junior,Omozusi,33,England,180 cm,80 kg,False,36,Fulham,0,0,0,Defender,,False,0,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
14,155217,Matthew,Pattison,35,South Africa,173 cm,78 kg,False,34,Newcastle,7,2,298,Midfielder,,False,5,0,9,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
15,230933,Jack David,Smith,34,England,180 cm,78 kg,False,38,Watford,3,3,270,Defender,,False,0,0,0,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,2006/2007
16,230989,David,Connolly,44,Republic of Ireland,172 cm,67 kg,False,61,Wigan,2,0,70,Attacker,,False,2,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
17,231015,Danny,Webber,40,England,178 cm,71 kg,False,62,Sheffield Utd,22,13,1155,Attacker,,False,9,7,15,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
18,232209,Anthony,McNamee,37,England,168 cm,64 kg,False,38,Watford,7,4,349,Midfielder,,False,3,4,8,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
19,232939,Nathan,Ashton,26,England,"
    ","
    ",False,1335,Charlton,0,0,0,Midfielder,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
20,18988,Matthew,Connolly,32,England,188 cm,84 kg,False,42,Arsenal,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
21,19203,Ashley,Cole,41,England,176 cm,66 kg,False,49,Chelsea,23,21,1847,Defender,,False,2,3,2,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2006/2007
22,37162,Robin,van Persie,36,Netherlands,183 cm,71 kg,False,42,Arsenal,22,17,1461,Attacker,,False,5,9,5,,,11,,,,,,,,,,,,,,,,,8,0,0,,,,,,2006/2007
23,43003,Júlio César Clement,Baptista,38,Brazil,183 cm,86 kg,False,42,Arsenal,24,11,1131,Attacker,,False,13,6,16,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
24,47261,Mathieu,Flamini,35,France,178 cm,67 kg,False,42,Arsenal,20,9,957,Midfielder,,False,11,3,14,,,3,,,,,,,,,,,,,,,,,3,0,0,,,,,,2006/2007
25,50031,Armand,Traoré,31,Senegal,185 cm,82 kg,False,42,Arsenal,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
26,50978,Justin,Hoyte,36,Trinidad and Tobago,180 cm,68 kg,False,42,Arsenal,21,18,1513,Defender,,False,3,6,10,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,2006/2007
27,87877,Jermaine,Pennant,35,England,173 cm,68 kg,False,40,Liverpool,34,20,1968,Midfielder,,False,14,9,15,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,,2006/2007
28,90505,Stuart,Taylor,41,England,198 cm,85 kg,False,66,Aston Villa,6,4,424,Goalkeeper,,False,2,0,29,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2006/2007
