,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
0,18774,Wes,Morgan,37,Jamaica,186 cm,101 kg,False,46,Leicester,27,27,2430,Defender,6.811111,False,0,0,0,14,3,1,,,,442,4,65,27,25,53,181,104,7,4,,8,20,3,0,0,1,1,0,0,,2016/2017
1,18879,Andrew,Surman,35,England,178 cm,73 kg,False,35,Bournemouth,22,21,1803,Midfielder,6.881818,False,1,3,1,8,2,0,,1,,1134,12,84,15,4,43,133,58,13,12,,17,17,2,1,0,,,0,0,,2016/2017
2,19226,David,Nugent,36,England,180 cm,76 kg,False,70,Middlesbrough,4,0,39,Attacker,6.500000,False,4,0,9,0,0,0,,,,12,0,90,1,0,0,11,3,2,1,,0,2,0,0,0,,,0,0,,2016/2017
3,19289,Michael,Dawson,38,England,189 cm,79 kg,False,64,Hull City,22,19,1719,Defender,6.945000,False,3,0,5,12,8,3,,,,533,4,75,15,32,30,118,68,3,3,,6,13,4,0,0,,1,0,0,,2016/2017
4,19325,Nathan,Dyer,34,England,165 cm,60 kg,False,76,Swansea,8,3,211,Midfielder,6.442857,False,5,2,9,3,1,0,,1,,89,3,84,3,0,3,36,16,8,5,,7,4,0,0,0,,,0,0,,2016/2017
5,19388,George,Boyd,36,Scotland,186 cm,79 kg,False,44,Burnley,36,33,2845,Midfielder,6.641666,False,3,12,3,34,6,2,,1,,402,16,73,87,7,34,344,157,35,20,,27,31,3,0,0,,,0,0,,2016/2017
6,19553,Darron,Gibson,34,Republic of Ireland,183 cm,90 kg,False,746,Sunderland,12,7,641,Midfielder,6.720000,False,5,6,6,6,0,0,,,,310,2,82,13,2,14,52,24,6,4,,0,12,4,0,0,,,0,0,,2016/2017
7,19660,Billy,Jones,34,England,181 cm,77 kg,False,746,Sunderland,27,25,2271,Defender,6.807407,False,2,3,3,15,4,1,,,,484,29,70,55,16,46,312,172,14,10,,13,25,8,0,0,,,0,0,,2016/2017
8,19904,Grant,Leadbitter,35,England,177 cm,79 kg,False,70,Middlesbrough,13,7,707,Midfielder,6.816666,False,6,3,19,13,3,1,,,,272,9,78,14,1,10,70,29,6,4,,7,8,1,0,0,,,0,0,,2016/2017
9,20378,Michael Kwaku,Folivi,23,England,180 cm,79 kg,False,38,Watford,1,0,9,Attacker,6.300000,False,1,0,2,0,0,0,,,,3,0,100,,0,0,2,0,0,0,,0,1,0,0,0,,,0,0,,2016/2017
10,35672,José Leonardo,Ulloa,35,Argentina,188 cm,89 kg,False,46,Leicester,16,3,435,Attacker,6.575000,False,13,1,21,11,5,1,,,,161,2,65,11,0,3,180,67,9,3,,5,20,0,0,0,,,0,0,,2016/2017
11,47261,Mathieu,Flamini,35,France,178 cm,67 kg,False,52,Crystal Palace,10,3,269,Midfielder,6.512500,False,7,2,23,1,1,0,,,,88,1,69,,,5,6,3,0,0,,0,1,0,0,0,,,0,0,,2016/2017
12,50102,Arouna,Koné,38,Côte d'Ivoire,181 cm,78 kg,False,45,Everton,6,0,72,Attacker,6.540000,False,6,0,9,3,2,0,,,,30,1,90,,0,0,8,3,4,2,,0,0,0,0,0,,,0,0,,2016/2017
13,81774,Joe,Ledley,33,Wales,183 cm,73 kg,False,52,Crystal Palace,18,13,1162,Midfielder,6.655555,False,5,7,9,3,1,1,,,,470,6,77,25,3,28,100,52,6,5,,10,7,1,0,0,,,0,0,,2016/2017
14,82009,John,Terry,41,England,187 cm,90 kg,False,49,Chelsea,9,6,494,Defender,6.644444,False,3,1,16,8,2,1,,,,295,2,89,3,2,4,36,20,1,0,,3,5,1,0,0,,,0,0,,2016/2017
15,90489,Per,Mertesacker,37,Germany,198 cm,90 kg,False,42,Arsenal,1,0,37,Defender,7.000000,False,1,0,4,0,0,0,,,,8,0,100,2,2,1,3,3,0,0,,1,0,0,0,0,,,0,0,,2016/2017
16,90505,Stuart,Taylor,41,England,198 cm,85 kg,False,41,Southampton,0,0,0,Goalkeeper,,False,0,0,15,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
17,98893,Tokelo Anthony,Rantie,31,South Africa,172 cm,68 kg,False,35,Bournemouth,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
18,115938,Emmanuel,Eboué,33,Côte d'Ivoire,178 cm,72 kg,False,746,Sunderland,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/2017
19,231515,Warren,Cummings,36,Scotland,175 cm,72 kg,False,35,Bournemouth,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/2017
20,17560,Rene,Gilmartin,33,Republic of Ireland,196 cm,85 kg,False,38,Watford,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
21,18865,Simon,Francis,35,England,183 cm,90 kg,False,35,Bournemouth,34,34,2941,Defender,6.888235,False,0,2,0,7,0,0,,1,,1319,19,77,62,19,53,358,208,24,17,,17,27,4,0,1,,2,0,0,,2016/2017
22,18928,Peter,Crouch,40,England,201 cm,75 kg,False,75,Stoke City,27,13,1334,Attacker,6.976923,False,14,5,25,37,16,7,,2,,293,17,55,4,4,3,336,199,11,7,,18,26,3,0,0,,,0,0,,2016/2017
23,19144,Glyn Oliver,Myhill,39,Wales,191 cm,91 kg,False,60,West Brom,0,0,0,Goalkeeper,,False,0,0,32,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
24,19153,Gareth,Barry,39,England,183 cm,78 kg,False,45,Everton,33,23,2110,Midfielder,7.012500,False,10,12,13,17,7,2,,1,,1092,28,77,70,22,35,256,136,13,12,,24,48,10,0,0,,,0,0,,2016/2017
25,19189,Mile,Jedinak,37,Australia,189 cm,87 kg,False,52,Crystal Palace,1,1,90,Midfielder,7.300000,False,0,0,0,0,0,0,,,,48,2,70,6,0,1,19,13,0,0,,2,4,0,0,0,,,0,0,,2016/2017
26,19500,Ashley,Williams,36,Wales,183 cm,77 kg,False,45,Everton,36,35,3159,Defender,7.127777,False,1,0,1,15,6,1,,3,,1410,10,79,53,27,57,272,149,2,2,,13,38,7,0,1,1,1,0,0,,2016/2017
27,19526,Craig,Gardner,34,England,178 cm,71 kg,False,60,West Brom,9,2,213,Midfielder,6.622222,False,7,2,18,2,0,0,,1,,35,10,63,4,0,1,29,8,3,1,,2,8,1,0,0,,,0,0,,2016/2017
28,19698,Marc,Wilson,34,Republic of Ireland,188 cm,80 kg,False,60,West Brom,4,3,256,Defender,6.675000,False,1,3,11,1,0,0,,,,51,2,68,3,3,6,22,14,3,3,,2,5,3,0,0,,,0,0,,2016/2017
29,19722,James,Collins,38,Wales,188 cm,83 kg,False,48,West Ham,22,19,1653,Defender,7.040000,False,3,1,12,11,4,2,,,,455,4,69,21,18,38,135,86,1,1,,7,7,3,0,0,,,0,0,,2016/2017
30,20082,Dean,Marney,37,England,183 cm,72 kg,False,44,Burnley,21,21,1770,Midfielder,6.785714,False,0,6,0,12,3,1,,2,,586,5,76,36,16,27,158,70,4,3,,20,35,7,0,0,,,0,0,,2016/2017
31,20340,Michael,Kightly,35,England,173 cm,71 kg,False,44,Burnley,5,1,101,Midfielder,6.400000,False,4,1,19,1,0,0,,,,19,0,51,4,0,0,15,7,0,0,,2,2,0,0,0,,,0,0,,2016/2017
32,82448,Jordan,Lee,25,England,178 cm,80 kg,False,35,Bournemouth,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
33,83027,Rickie,Lambert,35,England,188 cm,76 kg,False,60,West Brom,1,0,12,Attacker,,False,1,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
34,90492,Stephen,Ireland,32,Republic of Ireland,173 cm,67 kg,False,75,Stoke City,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
35,90507,Joleon,Lescott,35,England,188 cm,82 kg,False,746,Sunderland,2,1,123,Defender,,False,1,0,8,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
36,90516,Shay,Given,41,Republic of Ireland,185 cm,84 kg,False,75,Stoke City,5,5,450,Goalkeeper,,False,0,0,27,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2016/2017
37,90517,Paul,Robinson,42,England,193 cm,90 kg,False,44,Burnley,3,3,270,Goalkeeper,6.600000,False,0,0,27,0,0,0,7,,10,42,0,41,,0,0,1,1,0,0,,1,0,0,0,0,,,0,0,0,2016/2017
38,114747,Sylvain,Distin,39,France,192 cm,85 kg,False,35,Bournemouth,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/2017
39,114760,Steve,Harper,41,England,190 cm,82 kg,False,746,Sunderland,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/2017
40,2105,Sébastien,Pocognoli,34,Belgium,182 cm,72 kg,False,60,West Brom,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2016/2017
41,18757,Leighton,Baines,37,England,170 cm,74 kg,False,45,Everton,32,32,2822,Defender,7.012500,False,0,3,0,15,5,2,,3,,1066,46,79,63,6,45,246,129,24,12,,29,35,4,0,0,,,2,0,,2016/2017
